date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,Unnamed: 0,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,latitude,longitude,epi_week,region
2021-06-09,141.0,401503,876.0,158,40401,6872.0,6.0,4020238.0,112553.0,56171302,474.050001,-12.133333,1819107,England
2021-06-10,140.0,401665,906.0,162,40410,6650.0,11.0,4026888.0,112564.0,56171302,474.050001,-12.133333,1819107,England
2021-06-11,146.0,401809,884.0,144,40419,6453.0,6.0,4033341.0,112570.0,56171302,474.050001,-12.133333,1819107,England
2021-06-12,152.0,401946,915.0,137,40428,5384.0,14.0,4038725.0,112584.0,56171302,474.050001,-12.133333,1819107,England
2021-06-13,171.0,402133,947.0,187,40437,6038.0,8.0,4044763.0,112592.0,56171302,474.050001,-12.133333,1819116,England
2021-06-14,170.0,402318,993.0,185,40446,8872.0,10.0,4053635.0,112602.0,56171302,474.050001,-12.133333,1819116,England
2021-06-15,187.0,402506,1030.0,188,40455,9059.0,15.0,4062694.0,112617.0,56171302,474.050001,-12.133333,1819116,England
2021-06-16,192.0,402683,1057.0,177,40464,9334.0,12.0,4072028.0,112629.0,56171302,474.050001,-12.133333,1819116,England
2021-06-17,197.0,402885,1122.0,202,40473,9451.0,5.0,4081479.0,112634.0,56171302,474.050001,-12.133333,1819116,England
2021-06-18,210.0,403070,1170.0,185,40482,8717.0,10.0,4090196.0,112644.0,56171302,474.050001,-12.133333,1819116,England
2021-06-19,203.0,403248,1143.0,178,40491,7082.0,19.0,4097278.0,112663.0,56171302,474.050001,-12.133333,1819116,England
2021-06-20,196.0,403419,1168.0,171,40500,8156.0,22.0,4105434.0,112685.0,56171302,474.050001,-12.133333,1819125,England
2021-06-21,212.0,403600,1290.0,181,40509,12585.0,13.0,4118019.0,112698.0,56171302,474.050001,-12.133333,1819125,England
2021-06-22,229.0,403782,1301.0,182,40518,13486.0,9.0,4131505.0,112707.0,56171302,474.050001,-12.133333,1819125,England
2021-06-23,227.0,403996,1255.0,214,40527,14716.0,6.0,4146221.0,112713.0,56171302,474.050001,-12.133333,1819125,England
2021-06-24,240.0,404190,1274.0,194,40536,14977.0,20.0,4161198.0,112733.0,56171302,474.050001,-12.133333,1819125,England
2021-06-25,238.0,404396,1284.0,206,40545,14774.0,21.0,4175972.0,112754.0,56171302,474.050001,-12.133333,1819125,England
2021-06-26,236.0,404619,1276.0,223,40554,13404.0,9.0,4189376.0,112763.0,56171302,474.050001,-12.133333,1819125,England
2021-06-27,244.0,404845,1331.0,226,40563,15352.0,19.0,4204728.0,112782.0,56171302,474.050001,-12.133333,1819134,England
2021-06-28,272.0,405089,1465.0,244,40572,23383.0,9.0,4228111.0,112791.0,56171302,474.050001,-12.133333,1819134,England
2021-06-29,259.0,405372,1445.0,283,40581,23091.0,21.0,4251202.0,112812.0,56171302,474.050001,-12.133333,1819134,England
2021-06-30,264.0,405703,1500.0,331,40590,23793.0,21.0,4274995.0,112833.0,56171302,474.050001,-12.133333,1819134,England
2021-07-01,279.0,405998,1560.0,295,40599,24082.0,22.0,4299077.0,112855.0,56171302,474.050001,-12.133333,1819134,England
2021-07-02,297.0,406305,1611.0,307,40608,22139.0,26.0,4321216.0,112881.0,56171302,474.050001,-12.133333,1819134,England
2021-07-03,296.0,406628,1636.0,323,40617,20522.0,24.0,4341738.0,112905.0,56171302,474.050001,-12.133333,1819134,England
2021-07-04,305.0,407018,1744.0,390,40626,21701.0,23.0,4363439.0,112928.0,56171302,474.050001,-12.133333,1819143,England
2021-07-05,330.0,407434,1888.0,416,40635,30042.0,24.0,4393481.0,112952.0,56171302,474.050001,-12.133333,1819143,England
2021-07-06,353.0,407892,1998.0,458,40644,31444.0,19.0,4424925.0,112971.0,56171302,474.050001,-12.133333,1819143,England
2021-07-07,377.0,408353,2144.0,461,40653,34059.0,23.0,4458984.0,112994.0,56171302,474.050001,-12.133333,1819143,England
2021-07-08,376.0,408841,2209.0,488,40662,29695.0,29.0,4488679.0,113023.0,56171302,474.050001,-12.133333,1819143,England
2021-07-09,393.0,409292,2352.0,451,40671,28847.0,39.0,4517526.0,113062.0,56171302,474.050001,-12.133333,1819143,England
2021-07-10,398.0,409734,2429.0,442,40680,25239.0,33.0,4542765.0,113095.0,56171302,474.050001,-12.133333,1819143,England
2021-07-11,408.0,410236,2564.0,502,40689,27294.0,26.0,4570059.0,113121.0,56171302,474.050001,-12.133333,1819152,England
2021-07-12,433.0,410846,2798.0,610,40698,40233.0,34.0,4610292.0,113155.0,56171302,474.050001,-12.133333,1819152,England
2021-07-13,470.0,411467,2970.0,621,40707,42961.0,37.0,4653253.0,113192.0,56171302,474.050001,-12.133333,1819152,England
2021-07-14,489.0,412103,3110.0,636,40716,50086.0,33.0,4703339.0,113225.0,56171302,474.050001,-12.133333,1819152,England
2021-07-15,493.0,412761,3241.0,658,40725,57281.0,44.0,4760620.0,113269.0,56171302,474.050001,-12.133333,1819152,England
2021-07-16,512.0,413354,3367.0,593,40734,50900.0,40.0,4811520.0,113309.0,56171302,474.050001,-12.133333,1819152,England
2021-07-17,514.0,413976,3442.0,622,40743,35105.0,42.0,4846625.0,113351.0,56171302,474.050001,-12.133333,1819152,England
2021-07-18,512.0,414674,3546.0,698,40752,33016.0,56.0,4879641.0,113407.0,56171302,474.050001,-12.133333,1819161,England
2021-07-19,543.0,415426,3813.0,752,40761,43207.0,70.0,4922848.0,113477.0,56171302,474.050001,-12.133333,1819161,England
2021-07-20,544.0,416231,3894.0,805,40770,35690.0,49.0,4958538.0,113526.0,56171302,474.050001,-12.133333,1819161,England
2021-07-21,567.0,417014,4063.0,783,40779,31419.0,44.0,4989957.0,113570.0,56171302,474.050001,-12.133333,1819161,England
2021-07-22,612.0,417841,4230.0,827,40788,27497.0,66.0,5017454.0,113636.0,56171302,474.050001,-12.133333,1819161,England
2021-07-23,625.0,418566,4401.0,725,40797,24389.0,73.0,5041843.0,113709.0,56171302,474.050001,-12.133333,1819161,England
2021-07-24,659.0,419300,4476.0,734,40806,20119.0,66.0,5061962.0,113775.0,56171302,474.050001,-12.133333,1819161,England
2021-07-25,675.0,420136,4725.0,836,40815,19502.0,65.0,5081464.0,113840.0,56171302,474.050001,-12.133333,1819170,England
2021-07-26,712.0,420966,5055.0,830,40824,26319.0,67.0,5107783.0,113907.0,56171302,474.050001,-12.133333,1819170,England
2021-07-27,738.0,421782,5163.0,816,40833,25782.0,59.0,5133565.0,113966.0,56171302,474.050001,-12.133333,1819170,England
2021-07-28,748.0,422510,5182.0,728,40842,26702.0,72.0,5160267.0,114038.0,56171302,474.050001,-12.133333,1819170,England
2021-07-29,765.0,423268,5056.0,758,40851,25163.0,69.0,5185430.0,114107.0,56171302,474.050001,-12.133333,1819170,England
2021-07-30,785.0,423918,5111.0,650,40860,21911.0,95.0,5207341.0,114202.0,56171302,474.050001,-12.133333,1819170,England
2021-07-31,789.0,424511,5057.0,593,40869,18296.0,76.0,5225637.0,114278.0,56171302,474.050001,-12.133333,1819170,England
2021-08-01,769.0,425156,5090.0,645,40878,18526.0,75.0,5244163.0,114353.0,56171302,474.050001,-12.133333,1819179,England
2021-08-02,791.0,425842,5309.0,686,40887,26371.0,68.0,5270534.0,114421.0,56171302,474.050001,-12.133333,1819179,England
2021-08-03,780.0,426522,5116.0,680,40896,26841.0,66.0,5297375.0,114487.0,56171302,474.050001,-12.133333,1819179,England
2021-08-04,772.0,427269,4944.0,747,40905,28655.0,71.0,5326030.0,114558.0,56171302,474.050001,-12.133333,1819179,England
2021-08-05,770.0,427962,4894.0,693,40914,27894.0,90.0,5353924.0,114648.0,56171302,474.050001,-12.133333,1819179,England
2021-08-06,765.0,428619,4879.0,657,40923,24619.0,81.0,5378543.0,114729.0,56171302,474.050001,-12.133333,1819179,England
2021-08-07,760.0,429249,4817.0,630,40932,19815.0,84.0,5398358.0,114813.0,56171302,474.050001,-12.133333,1819179,England
2021-08-08,765.0,429900,4939.0,651,40941,20024.0,67.0,5418382.0,114880.0,56171302,474.050001,-12.133333,1819188,England
2021-08-09,762.0,430565,5098.0,665,40950,28060.0,72.0,5446442.0,114952.0,56171302,474.050001,-12.133333,1819188,England
2021-08-10,782.0,431325,5096.0,760,40959,27416.0,68.0,5473858.0,115020.0,56171302,474.050001,-12.133333,1819188,England
2021-08-11,777.0,432072,5073.0,747,40968,28909.0,80.0,5502767.0,115100.0,56171302,474.050001,-12.133333,1819188,England
2021-08-12,783.0,432830,5029.0,758,40977,27402.0,93.0,5530169.0,115193.0,56171302,474.050001,-12.133333,1819188,England
2021-08-13,793.0,433524,5076.0,694,40986,24747.0,89.0,5554916.0,115282.0,56171302,474.050001,-12.133333,1819188,England
2021-08-14,797.0,434213,4973.0,689,40995,21157.0,81.0,5576073.0,115363.0,56171302,474.050001,-12.133333,1819188,England
2021-08-15,800.0,434932,5115.0,719,41004,21100.0,73.0,5597173.0,115436.0,56171302,474.050001,-12.133333,1819197,England
2021-08-16,816.0,435708,5429.0,776,41013,30611.0,75.0,5627784.0,115511.0,56171302,474.050001,-12.133333,1819197,England
2021-08-17,825.0,436540,5437.0,832,41022,30848.0,96.0,5658632.0,115607.0,56171302,474.050001,-12.133333,1819197,England
2021-08-18,812.0,437335,5514.0,795,41031,31152.0,81.0,5689784.0,115688.0,56171302,474.050001,-12.133333,1819197,England
2021-08-19,835.0,438159,5554.0,824,41040,28807.0,92.0,5718591.0,115780.0,56171302,474.050001,-12.133333,1819197,England
2021-08-20,857.0,438892,5576.0,733,41049,25345.0,101.0,5743936.0,115881.0,56171302,474.050001,-12.133333,1819197,England
2021-08-21,858.0,439649,5575.0,757,41058,22388.0,90.0,5766324.0,115971.0,56171302,474.050001,-12.133333,1819197,England
2021-08-22,863.0,440375,5749.0,726,41067,22237.0,104.0,5788561.0,116075.0,56171302,474.050001,-12.133333,1819206,England
2021-08-23,845.0,441206,6000.0,831,41076,30097.0,98.0,5818658.0,116173.0,56171302,474.050001,-12.133333,1819206,England
2021-08-24,857.0,442024,5911.0,818,41085,27959.0,102.0,5846617.0,116275.0,56171302,474.050001,-12.133333,1819206,England
2021-08-25,871.0,442867,5922.0,843,41094,27642.0,88.0,5874259.0,116363.0,56171302,474.050001,-12.133333,1819206,England
2021-08-26,872.0,443644,5893.0,777,41103,26246.0,103.0,5900505.0,116466.0,56171302,474.050001,-12.133333,1819206,England
2021-08-27,874.0,444393,5889.0,749,41112,24036.0,107.0,5924541.0,116573.0,56171302,474.050001,-12.133333,1819206,England
2021-08-28,835.0,445081,5756.0,688,41121,19979.0,105.0,5944520.0,116678.0,56171302,474.050001,-12.133333,1819206,England
2021-08-29,850.0,445782,5855.0,701,41130,18999.0,106.0,5963519.0,116784.0,56171302,474.050001,-12.133333,1819215,England
2021-08-30,859.0,446590,6002.0,808,41139,24757.0,88.0,5988276.0,116872.0,56171302,474.050001,-12.133333,1819215,England
2021-08-31,879.0,447388,6293.0,798,41148,33386.0,95.0,6021662.0,116967.0,56171302,474.050001,-12.133333,1819215,England
2021-09-01,890.0,448223,6236.0,835,41157,31383.0,97.0,6053045.0,117064.0,56171302,474.050001,-12.133333,1819215,England
2021-09-02,897.0,449011,6186.0,788,41166,30404.0,100.0,6083449.0,117164.0,56171302,474.050001,-12.133333,1819215,England
2021-09-03,889.0,449699,6195.0,688,41175,28513.0,124.0,6111962.0,117288.0,56171302,474.050001,-12.133333,1819215,England
2021-09-04,880.0,450451,6043.0,752,41184,23246.0,111.0,6135208.0,117399.0,56171302,474.050001,-12.133333,1819215,England
2021-09-05,878.0,451142,6167.0,691,41193,23327.0,116.0,6158535.0,117515.0,56171302,474.050001,-12.133333,1819224,England
2021-09-06,909.0,451973,6375.0,831,41202,32928.0,120.0,6191463.0,117635.0,56171302,474.050001,-12.133333,1819224,England
2021-09-07,885.0,452774,6244.0,801,41211,27782.0,124.0,6219245.0,117759.0,56171302,474.050001,-12.133333,1819224,England
2021-09-08,896.0,453674,6302.0,900,41220,25477.0,116.0,6244722.0,117875.0,56171302,474.050001,-12.133333,1819224,England
2021-09-09,887.0,454464,6254.0,790,41229,24271.0,130.0,6268993.0,118005.0,56171302,474.050001,-12.133333,1819224,England
2021-09-10,898.0,455144,6400.0,680,41238,20858.0,110.0,6289851.0,118115.0,56171302,474.050001,-12.133333,1819224,England
2021-09-11,865.0,455793,6206.0,649,41247,16851.0,105.0,6306702.0,118220.0,56171302,474.050001,-12.133333,1819224,England
2021-09-12,884.0,456451,6253.0,658,41256,17755.0,106.0,6324457.0,118326.0,56171302,474.050001,-12.133333,1819233,England
