areaType,areaName,areaCode,date,newCasesBySpecimenDateAgeDemographics
nation,England,E92000001,2021-08-11,"[{'age': '00_04', 'cases': 607, 'rollingSum': 3695, 'rollingRate': 114.1}, {'age': '00_59', 'cases': 26409, 'rollingSum': 162163, 'rollingRate': 378.1}, {'age': '05_09', 'cases': 972, 'rollingSum': 6283, 'rollingRate': 177.5}, {'age': '10_14', 'cases': 1607, 'rollingSum': 10408, 'rollingRate': 302.9}, {'age': '15_19', 'cases': 2992, 'rollingSum': 20447, 'rollingRate': 656.2}, {'age': '20_24', 'cases': 4334, 'rollingSum': 26153, 'rollingRate': 753.1}, {'age': '25_29', 'cases': 4065, 'rollingSum': 23771, 'rollingRate': 630.3}, {'age': '30_34', 'cases': 3147, 'rollingSum': 18407, 'rollingRate': 481.3}, {'age': '35_39', 'cases': 2199, 'rollingSum': 13274, 'rollingRate': 355.1}, {'age': '40_44', 'cases': 1770, 'rollingSum': 11441, 'rollingRate': 329.1}, {'age': '45_49', 'cases': 1678, 'rollingSum': 10234, 'rollingRate': 281.3}, {'age': '50_54', 'cases': 1658, 'rollingSum': 9972, 'rollingRate': 257.3}, {'age': '55_59', 'cases': 1380, 'rollingSum': 8078, 'rollingRate': 214.7}, {'age': '60+', 'cases': 2695, 'rollingSum': 15831, 'rollingRate': 115.9}, {'age': '60_64', 'cases': 956, 'rollingSum': 5401, 'rollingRate': 168.9}, {'age': '65_69', 'cases': 583, 'rollingSum': 3491, 'rollingRate': 125.4}, {'age': '70_74', 'cases': 474, 'rollingSum': 2813, 'rollingRate': 100.0}, {'age': '75_79', 'cases': 308, 'rollingSum': 1807, 'rollingRate': 89.9}, {'age': '80_84', 'cases': 190, 'rollingSum': 1143, 'rollingRate': 78.9}, {'age': '85_89', 'cases': 114, 'rollingSum': 702, 'rollingRate': 79.3}, {'age': '90+', 'cases': 70, 'rollingSum': 474, 'rollingRate': 91.0}, {'age': 'unassigned', 'cases': 31, 'rollingSum': 134, 'rollingRate': None}]"
nation,England,E92000001,2021-08-10,"[{'age': '00_04', 'cases': 596, 'rollingSum': 3583, 'rollingRate': 110.6}, {'age': '00_59', 'cases': 25113, 'rollingSum': 162451, 'rollingRate': 378.8}, {'age': '05_09', 'cases': 989, 'rollingSum': 6163, 'rollingRate': 174.1}, {'age': '10_14', 'cases': 1563, 'rollingSum': 10219, 'rollingRate': 297.4}, {'age': '15_19', 'cases': 3056, 'rollingSum': 20905, 'rollingRate': 670.9}, {'age': '20_24', 'cases': 3932, 'rollingSum': 26855, 'rollingRate': 773.4}, {'age': '25_29', 'cases': 3774, 'rollingSum': 23855, 'rollingRate': 632.5}, {'age': '30_34', 'cases': 2951, 'rollingSum': 18515, 'rollingRate': 484.1}, {'age': '35_39', 'cases': 2043, 'rollingSum': 13242, 'rollingRate': 354.2}, {'age': '40_44', 'cases': 1807, 'rollingSum': 11434, 'rollingRate': 328.9}, {'age': '45_49', 'cases': 1545, 'rollingSum': 10080, 'rollingRate': 277.0}, {'age': '50_54', 'cases': 1582, 'rollingSum': 9765, 'rollingRate': 252.0}, {'age': '55_59', 'cases': 1275, 'rollingSum': 7835, 'rollingRate': 208.3}, {'age': '60+', 'cases': 2476, 'rollingSum': 15312, 'rollingRate': 112.1}, {'age': '60_64', 'cases': 834, 'rollingSum': 5225, 'rollingRate': 163.4}, {'age': '65_69', 'cases': 517, 'rollingSum': 3387, 'rollingRate': 121.6}, {'age': '70_74', 'cases': 422, 'rollingSum': 2731, 'rollingRate': 97.0}, {'age': '75_79', 'cases': 291, 'rollingSum': 1728, 'rollingRate': 86.0}, {'age': '80_84', 'cases': 183, 'rollingSum': 1075, 'rollingRate': 74.2}, {'age': '85_89', 'cases': 135, 'rollingSum': 695, 'rollingRate': 78.5}, {'age': '90+', 'cases': 94, 'rollingSum': 471, 'rollingRate': 90.4}, {'age': 'unassigned', 'cases': 21, 'rollingSum': 125, 'rollingRate': None}]"
nation,England,E92000001,2021-08-09,"[{'age': '00_04', 'cases': 652, 'rollingSum': 3494, 'rollingRate': 107.9}, {'age': '00_59', 'cases': 25637, 'rollingSum': 162232, 'rollingRate': 378.3}, {'age': '05_09', 'cases': 1041, 'rollingSum': 6083, 'rollingRate': 171.9}, {'age': '10_14', 'cases': 1691, 'rollingSum': 10131, 'rollingRate': 294.9}, {'age': '15_19', 'cases': 3164, 'rollingSum': 21203, 'rollingRate': 680.5}, {'age': '20_24', 'cases': 3860, 'rollingSum': 27609, 'rollingRate': 795.1}, {'age': '25_29', 'cases': 3722, 'rollingSum': 23766, 'rollingRate': 630.1}, {'age': '30_34', 'cases': 2858, 'rollingSum': 18414, 'rollingRate': 481.5}, {'age': '35_39', 'cases': 2104, 'rollingSum': 13186, 'rollingRate': 352.7}, {'age': '40_44', 'cases': 1903, 'rollingSum': 11276, 'rollingRate': 324.4}, {'age': '45_49', 'cases': 1639, 'rollingSum': 9901, 'rollingRate': 272.1}, {'age': '50_54', 'cases': 1626, 'rollingSum': 9596, 'rollingRate': 247.6}, {'age': '55_59', 'cases': 1377, 'rollingSum': 7573, 'rollingRate': 201.3}, {'age': '60+', 'cases': 2635, 'rollingSum': 14955, 'rollingRate': 109.5}, {'age': '60_64', 'cases': 852, 'rollingSum': 5121, 'rollingRate': 160.2}, {'age': '65_69', 'cases': 573, 'rollingSum': 3329, 'rollingRate': 119.6}, {'age': '70_74', 'cases': 484, 'rollingSum': 2688, 'rollingRate': 95.5}, {'age': '75_79', 'cases': 306, 'rollingSum': 1662, 'rollingRate': 82.7}, {'age': '80_84', 'cases': 218, 'rollingSum': 1051, 'rollingRate': 72.5}, {'age': '85_89', 'cases': 118, 'rollingSum': 653, 'rollingRate': 73.8}, {'age': '90+', 'cases': 84, 'rollingSum': 451, 'rollingRate': 86.6}, {'age': 'unassigned', 'cases': 20, 'rollingSum': 153, 'rollingRate': None}]"
nation,England,E92000001,2021-08-08,"[{'age': '00_04', 'cases': 419, 'rollingSum': 3351, 'rollingRate': 103.4}, {'age': '00_59', 'cases': 18310, 'rollingSum': 161113, 'rollingRate': 375.6}, {'age': '05_09', 'cases': 856, 'rollingSum': 5949, 'rollingRate': 168.1}, {'age': '10_14', 'cases': 1331, 'rollingSum': 10042, 'rollingRate': 292.3}, {'age': '15_19', 'cases': 2360, 'rollingSum': 21391, 'rollingRate': 686.5}, {'age': '20_24', 'cases': 2818, 'rollingSum': 28033, 'rollingRate': 807.3}, {'age': '25_29', 'cases': 2436, 'rollingSum': 23418, 'rollingRate': 620.9}, {'age': '30_34', 'cases': 1946, 'rollingSum': 18190, 'rollingRate': 475.6}, {'age': '35_39', 'cases': 1485, 'rollingSum': 13049, 'rollingRate': 349.1}, {'age': '40_44', 'cases': 1363, 'rollingSum': 11135, 'rollingRate': 320.3}, {'age': '45_49', 'cases': 1177, 'rollingSum': 9850, 'rollingRate': 270.7}, {'age': '50_54', 'cases': 1185, 'rollingSum': 9379, 'rollingRate': 242.0}, {'age': '55_59', 'cases': 934, 'rollingSum': 7326, 'rollingRate': 194.7}, {'age': '60+', 'cases': 1829, 'rollingSum': 14344, 'rollingRate': 105.0}, {'age': '60_64', 'cases': 634, 'rollingSum': 4942, 'rollingRate': 154.6}, {'age': '65_69', 'cases': 370, 'rollingSum': 3200, 'rollingRate': 114.9}, {'age': '70_74', 'cases': 345, 'rollingSum': 2548, 'rollingRate': 90.5}, {'age': '75_79', 'cases': 230, 'rollingSum': 1583, 'rollingRate': 78.8}, {'age': '80_84', 'cases': 127, 'rollingSum': 982, 'rollingRate': 67.8}, {'age': '85_89', 'cases': 77, 'rollingSum': 644, 'rollingRate': 72.7}, {'age': '90+', 'cases': 46, 'rollingSum': 445, 'rollingRate': 85.4}, {'age': 'unassigned', 'cases': 18, 'rollingSum': 171, 'rollingRate': None}]"
nation,England,E92000001,2021-08-07,"[{'age': '00_04', 'cases': 397, 'rollingSum': 3308, 'rollingRate': 102.1}, {'age': '00_59', 'cases': 18151, 'rollingSum': 160064, 'rollingRate': 373.2}, {'age': '05_09', 'cases': 699, 'rollingSum': 5746, 'rollingRate': 162.3}, {'age': '10_14', 'cases': 1309, 'rollingSum': 10039, 'rollingRate': 292.2}, {'age': '15_19', 'cases': 2451, 'rollingSum': 21617, 'rollingRate': 693.8}, {'age': '20_24', 'cases': 2762, 'rollingSum': 28019, 'rollingRate': 806.9}, {'age': '25_29', 'cases': 2524, 'rollingSum': 23146, 'rollingRate': 613.7}, {'age': '30_34', 'cases': 2005, 'rollingSum': 18141, 'rollingRate': 474.3}, {'age': '35_39', 'cases': 1495, 'rollingSum': 12960, 'rollingRate': 346.7}, {'age': '40_44', 'cases': 1286, 'rollingSum': 11041, 'rollingRate': 317.6}, {'age': '45_49', 'cases': 1201, 'rollingSum': 9734, 'rollingRate': 267.5}, {'age': '50_54', 'cases': 1096, 'rollingSum': 9205, 'rollingRate': 237.5}, {'age': '55_59', 'cases': 926, 'rollingSum': 7108, 'rollingRate': 189.0}, {'age': '60+', 'cases': 1794, 'rollingSum': 13940, 'rollingRate': 102.0}, {'age': '60_64', 'cases': 647, 'rollingSum': 4803, 'rollingRate': 150.2}, {'age': '65_69', 'cases': 438, 'rollingSum': 3142, 'rollingRate': 112.8}, {'age': '70_74', 'cases': 295, 'rollingSum': 2454, 'rollingRate': 87.2}, {'age': '75_79', 'cases': 188, 'rollingSum': 1489, 'rollingRate': 74.1}, {'age': '80_84', 'cases': 125, 'rollingSum': 966, 'rollingRate': 66.7}, {'age': '85_89', 'cases': 63, 'rollingSum': 630, 'rollingRate': 71.2}, {'age': '90+', 'cases': 38, 'rollingSum': 456, 'rollingRate': 87.5}, {'age': 'unassigned', 'cases': 12, 'rollingSum': 181, 'rollingRate': None}]"
nation,England,E92000001,2021-08-06,"[{'age': '00_04', 'cases': 501, 'rollingSum': 3246, 'rollingRate': 100.2}, {'age': '00_59', 'cases': 22626, 'rollingSum': 158896, 'rollingRate': 370.5}, {'age': '05_09', 'cases': 858, 'rollingSum': 5724, 'rollingRate': 161.7}, {'age': '10_14', 'cases': 1449, 'rollingSum': 10076, 'rollingRate': 293.3}, {'age': '15_19', 'cases': 2978, 'rollingSum': 21768, 'rollingRate': 698.6}, {'age': '20_24', 'cases': 3812, 'rollingSum': 28063, 'rollingRate': 808.1}, {'age': '25_29', 'cases': 3179, 'rollingSum': 22766, 'rollingRate': 603.6}, {'age': '30_34', 'cases': 2521, 'rollingSum': 17976, 'rollingRate': 470.0}, {'age': '35_39', 'cases': 1859, 'rollingSum': 12801, 'rollingRate': 342.4}, {'age': '40_44', 'cases': 1559, 'rollingSum': 10944, 'rollingRate': 314.8}, {'age': '45_49', 'cases': 1465, 'rollingSum': 9552, 'rollingRate': 262.5}, {'age': '50_54', 'cases': 1366, 'rollingSum': 9055, 'rollingRate': 233.7}, {'age': '55_59', 'cases': 1079, 'rollingSum': 6925, 'rollingRate': 184.1}, {'age': '60+', 'cases': 2213, 'rollingSum': 13598, 'rollingRate': 99.5}, {'age': '60_64', 'cases': 742, 'rollingSum': 4633, 'rollingRate': 144.9}, {'age': '65_69', 'cases': 494, 'rollingSum': 3009, 'rollingRate': 108.1}, {'age': '70_74', 'cases': 405, 'rollingSum': 2412, 'rollingRate': 85.7}, {'age': '75_79', 'cases': 229, 'rollingSum': 1442, 'rollingRate': 71.7}, {'age': '80_84', 'cases': 145, 'rollingSum': 971, 'rollingRate': 67.0}, {'age': '85_89', 'cases': 116, 'rollingSum': 658, 'rollingRate': 74.3}, {'age': '90+', 'cases': 82, 'rollingSum': 473, 'rollingRate': 90.8}, {'age': 'unassigned', 'cases': 12, 'rollingSum': 184, 'rollingRate': None}]"
nation,England,E92000001,2021-08-05,"[{'age': '00_04', 'cases': 523, 'rollingSum': 3161, 'rollingRate': 97.6}, {'age': '00_59', 'cases': 25917, 'rollingSum': 156688, 'rollingRate': 365.3}, {'age': '05_09', 'cases': 868, 'rollingSum': 5591, 'rollingRate': 158.0}, {'age': '10_14', 'cases': 1458, 'rollingSum': 10041, 'rollingRate': 292.3}, {'age': '15_19', 'cases': 3446, 'rollingSum': 21938, 'rollingRate': 704.1}, {'age': '20_24', 'cases': 4635, 'rollingSum': 27957, 'rollingRate': 805.1}, {'age': '25_29', 'cases': 4071, 'rollingSum': 22310, 'rollingRate': 591.5}, {'age': '30_34', 'cases': 2979, 'rollingSum': 17677, 'rollingRate': 462.2}, {'age': '35_39', 'cases': 2089, 'rollingSum': 12548, 'rollingRate': 335.7}, {'age': '40_44', 'cases': 1753, 'rollingSum': 10778, 'rollingRate': 310.0}, {'age': '45_49', 'cases': 1529, 'rollingSum': 9285, 'rollingRate': 255.2}, {'age': '50_54', 'cases': 1459, 'rollingSum': 8729, 'rollingRate': 225.2}, {'age': '55_59', 'cases': 1107, 'rollingSum': 6673, 'rollingRate': 177.4}, {'age': '60+', 'cases': 2189, 'rollingSum': 13047, 'rollingRate': 95.5}, {'age': '60_64', 'cases': 736, 'rollingSum': 4434, 'rollingRate': 138.7}, {'age': '65_69', 'cases': 516, 'rollingSum': 2868, 'rollingRate': 103.0}, {'age': '70_74', 'cases': 388, 'rollingSum': 2297, 'rollingRate': 81.6}, {'age': '75_79', 'cases': 255, 'rollingSum': 1394, 'rollingRate': 69.4}, {'age': '80_84', 'cases': 155, 'rollingSum': 953, 'rollingRate': 65.8}, {'age': '85_89', 'cases': 79, 'rollingSum': 631, 'rollingRate': 71.3}, {'age': '90+', 'cases': 60, 'rollingSum': 470, 'rollingRate': 90.2}, {'age': 'unassigned', 'cases': 20, 'rollingSum': 201, 'rollingRate': None}]"
nation,England,E92000001,2021-08-04,"[{'age': '00_04', 'cases': 495, 'rollingSum': 3049, 'rollingRate': 94.1}, {'age': '00_59', 'cases': 26697, 'rollingSum': 154463, 'rollingRate': 360.1}, {'age': '05_09', 'cases': 852, 'rollingSum': 5527, 'rollingRate': 156.2}, {'age': '10_14', 'cases': 1418, 'rollingSum': 10131, 'rollingRate': 294.9}, {'age': '15_19', 'cases': 3450, 'rollingSum': 22166, 'rollingRate': 711.4}, {'age': '20_24', 'cases': 5036, 'rollingSum': 27971, 'rollingRate': 805.5}, {'age': '25_29', 'cases': 4149, 'rollingSum': 21623, 'rollingRate': 573.3}, {'age': '30_34', 'cases': 3255, 'rollingSum': 17233, 'rollingRate': 450.6}, {'age': '35_39', 'cases': 2167, 'rollingSum': 12317, 'rollingRate': 329.5}, {'age': '40_44', 'cases': 1763, 'rollingSum': 10606, 'rollingRate': 305.1}, {'age': '45_49', 'cases': 1524, 'rollingSum': 9005, 'rollingRate': 247.5}, {'age': '50_54', 'cases': 1451, 'rollingSum': 8383, 'rollingRate': 216.3}, {'age': '55_59', 'cases': 1137, 'rollingSum': 6452, 'rollingRate': 171.5}, {'age': '60+', 'cases': 2176, 'rollingSum': 12499, 'rollingRate': 91.5}, {'age': '60_64', 'cases': 780, 'rollingSum': 4259, 'rollingRate': 133.2}, {'age': '65_69', 'cases': 479, 'rollingSum': 2707, 'rollingRate': 97.2}, {'age': '70_74', 'cases': 392, 'rollingSum': 2209, 'rollingRate': 78.5}, {'age': '75_79', 'cases': 229, 'rollingSum': 1323, 'rollingRate': 65.8}, {'age': '80_84', 'cases': 122, 'rollingSum': 910, 'rollingRate': 62.8}, {'age': '85_89', 'cases': 107, 'rollingSum': 628, 'rollingRate': 70.9}, {'age': '90+', 'cases': 67, 'rollingSum': 463, 'rollingRate': 88.9}, {'age': 'unassigned', 'cases': 22, 'rollingSum': 209, 'rollingRate': None}]"
nation,England,E92000001,2021-08-03,"[{'age': '00_04', 'cases': 507, 'rollingSum': 3033, 'rollingRate': 93.6}, {'age': '00_59', 'cases': 24894, 'rollingSum': 152951, 'rollingRate': 356.6}, {'age': '05_09', 'cases': 909, 'rollingSum': 5496, 'rollingRate': 155.3}, {'age': '10_14', 'cases': 1475, 'rollingSum': 10470, 'rollingRate': 304.8}, {'age': '15_19', 'cases': 3354, 'rollingSum': 22624, 'rollingRate': 726.1}, {'age': '20_24', 'cases': 4686, 'rollingSum': 27900, 'rollingRate': 803.5}, {'age': '25_29', 'cases': 3685, 'rollingSum': 21025, 'rollingRate': 557.5}, {'age': '30_34', 'cases': 2850, 'rollingSum': 16861, 'rollingRate': 440.9}, {'age': '35_39', 'cases': 1987, 'rollingSum': 12153, 'rollingRate': 325.1}, {'age': '40_44', 'cases': 1649, 'rollingSum': 10463, 'rollingRate': 301.0}, {'age': '45_49', 'cases': 1366, 'rollingSum': 8730, 'rollingRate': 239.9}, {'age': '50_54', 'cases': 1413, 'rollingSum': 8028, 'rollingRate': 207.2}, {'age': '55_59', 'cases': 1013, 'rollingSum': 6168, 'rollingRate': 164.0}, {'age': '60+', 'cases': 2119, 'rollingSum': 12031, 'rollingRate': 88.1}, {'age': '60_64', 'cases': 730, 'rollingSum': 4093, 'rollingRate': 128.0}, {'age': '65_69', 'cases': 459, 'rollingSum': 2572, 'rollingRate': 92.4}, {'age': '70_74', 'cases': 379, 'rollingSum': 2089, 'rollingRate': 74.2}, {'age': '75_79', 'cases': 225, 'rollingSum': 1301, 'rollingRate': 64.7}, {'age': '80_84', 'cases': 159, 'rollingSum': 922, 'rollingRate': 63.6}, {'age': '85_89', 'cases': 93, 'rollingSum': 604, 'rollingRate': 68.2}, {'age': '90+', 'cases': 74, 'rollingSum': 450, 'rollingRate': 86.4}, {'age': 'unassigned', 'cases': 49, 'rollingSum': 219, 'rollingRate': None}]"
nation,England,E92000001,2021-08-02,"[{'age': '00_04', 'cases': 509, 'rollingSum': 3040, 'rollingRate': 93.8}, {'age': '00_59', 'cases': 24518, 'rollingSum': 152198, 'rollingRate': 354.9}, {'age': '05_09', 'cases': 907, 'rollingSum': 5494, 'rollingRate': 155.2}, {'age': '10_14', 'cases': 1602, 'rollingSum': 10970, 'rollingRate': 319.3}, {'age': '15_19', 'cases': 3352, 'rollingSum': 22901, 'rollingRate': 735.0}, {'age': '20_24', 'cases': 4284, 'rollingSum': 27620, 'rollingRate': 795.4}, {'age': '25_29', 'cases': 3374, 'rollingSum': 20582, 'rollingRate': 545.7}, {'age': '30_34', 'cases': 2634, 'rollingSum': 16554, 'rollingRate': 432.8}, {'age': '35_39', 'cases': 1967, 'rollingSum': 12149, 'rollingRate': 325.0}, {'age': '40_44', 'cases': 1762, 'rollingSum': 10363, 'rollingRate': 298.1}, {'age': '45_49', 'cases': 1588, 'rollingSum': 8659, 'rollingRate': 238.0}, {'age': '50_54', 'cases': 1409, 'rollingSum': 7812, 'rollingRate': 201.6}, {'age': '55_59', 'cases': 1130, 'rollingSum': 6054, 'rollingRate': 160.9}, {'age': '60+', 'cases': 2024, 'rollingSum': 11759, 'rollingRate': 86.1}, {'age': '60_64', 'cases': 673, 'rollingSum': 3967, 'rollingRate': 124.1}, {'age': '65_69', 'cases': 444, 'rollingSum': 2557, 'rollingRate': 91.8}, {'age': '70_74', 'cases': 344, 'rollingSum': 2027, 'rollingRate': 72.0}, {'age': '75_79', 'cases': 227, 'rollingSum': 1269, 'rollingRate': 63.1}, {'age': '80_84', 'cases': 149, 'rollingSum': 901, 'rollingRate': 62.2}, {'age': '85_89', 'cases': 109, 'rollingSum': 608, 'rollingRate': 68.7}, {'age': '90+', 'cases': 78, 'rollingSum': 430, 'rollingRate': 82.5}, {'age': 'unassigned', 'cases': 38, 'rollingSum': 209, 'rollingRate': None}]"
nation,England,E92000001,2021-08-01,"[{'age': '00_04', 'cases': 376, 'rollingSum': 3123, 'rollingRate': 96.4}, {'age': '00_59', 'cases': 17261, 'rollingSum': 152048, 'rollingRate': 354.5}, {'age': '05_09', 'cases': 653, 'rollingSum': 5739, 'rollingRate': 162.1}, {'age': '10_14', 'cases': 1328, 'rollingSum': 11666, 'rollingRate': 339.6}, {'age': '15_19', 'cases': 2586, 'rollingSum': 22952, 'rollingRate': 736.6}, {'age': '20_24', 'cases': 2804, 'rollingSum': 27185, 'rollingRate': 782.9}, {'age': '25_29', 'cases': 2164, 'rollingSum': 20155, 'rollingRate': 534.4}, {'age': '30_34', 'cases': 1897, 'rollingSum': 16488, 'rollingRate': 431.1}, {'age': '35_39', 'cases': 1396, 'rollingSum': 12237, 'rollingRate': 327.3}, {'age': '40_44', 'cases': 1269, 'rollingSum': 10316, 'rollingRate': 296.8}, {'age': '45_49', 'cases': 1061, 'rollingSum': 8525, 'rollingRate': 234.3}, {'age': '50_54', 'cases': 1011, 'rollingSum': 7695, 'rollingRate': 198.6}, {'age': '55_59', 'cases': 716, 'rollingSum': 5967, 'rollingRate': 158.6}, {'age': '60+', 'cases': 1425, 'rollingSum': 11878, 'rollingRate': 86.9}, {'age': '60_64', 'cases': 495, 'rollingSum': 3994, 'rollingRate': 124.9}, {'age': '65_69', 'cases': 312, 'rollingSum': 2594, 'rollingRate': 93.2}, {'age': '70_74', 'cases': 251, 'rollingSum': 2022, 'rollingRate': 71.9}, {'age': '75_79', 'cases': 136, 'rollingSum': 1303, 'rollingRate': 64.8}, {'age': '80_84', 'cases': 111, 'rollingSum': 922, 'rollingRate': 63.6}, {'age': '85_89', 'cases': 63, 'rollingSum': 612, 'rollingRate': 69.1}, {'age': '90+', 'cases': 57, 'rollingSum': 431, 'rollingRate': 82.7}, {'age': 'unassigned', 'cases': 28, 'rollingSum': 201, 'rollingRate': None}]"
nation,England,E92000001,2021-07-31,"[{'age': '00_04', 'cases': 335, 'rollingSum': 3157, 'rollingRate': 97.5}, {'age': '00_59', 'cases': 16983, 'rollingSum': 152902, 'rollingRate': 356.5}, {'age': '05_09', 'cases': 677, 'rollingSum': 6111, 'rollingRate': 172.7}, {'age': '10_14', 'cases': 1346, 'rollingSum': 12443, 'rollingRate': 362.2}, {'age': '15_19', 'cases': 2602, 'rollingSum': 22990, 'rollingRate': 737.8}, {'age': '20_24', 'cases': 2806, 'rollingSum': 26886, 'rollingRate': 774.2}, {'age': '25_29', 'cases': 2144, 'rollingSum': 19974, 'rollingRate': 529.6}, {'age': '30_34', 'cases': 1840, 'rollingSum': 16428, 'rollingRate': 429.5}, {'age': '35_39', 'cases': 1336, 'rollingSum': 12292, 'rollingRate': 328.8}, {'age': '40_44', 'cases': 1189, 'rollingSum': 10303, 'rollingRate': 296.4}, {'age': '45_49', 'cases': 1019, 'rollingSum': 8567, 'rollingRate': 235.4}, {'age': '50_54', 'cases': 946, 'rollingSum': 7719, 'rollingRate': 199.2}, {'age': '55_59', 'cases': 743, 'rollingSum': 6032, 'rollingRate': 160.3}, {'age': '60+', 'cases': 1452, 'rollingSum': 11974, 'rollingRate': 87.7}, {'age': '60_64', 'cases': 477, 'rollingSum': 4045, 'rollingRate': 126.5}, {'age': '65_69', 'cases': 305, 'rollingSum': 2635, 'rollingRate': 94.6}, {'age': '70_74', 'cases': 253, 'rollingSum': 1998, 'rollingRate': 71.0}, {'age': '75_79', 'cases': 141, 'rollingSum': 1334, 'rollingRate': 66.4}, {'age': '80_84', 'cases': 130, 'rollingSum': 928, 'rollingRate': 64.0}, {'age': '85_89', 'cases': 91, 'rollingSum': 619, 'rollingRate': 69.9}, {'age': '90+', 'cases': 55, 'rollingSum': 415, 'rollingRate': 79.6}, {'age': 'unassigned', 'cases': 15, 'rollingSum': 194, 'rollingRate': None}]"
nation,England,E92000001,2021-07-30,"[{'age': '00_04', 'cases': 416, 'rollingSum': 3291, 'rollingRate': 101.6}, {'age': '00_59', 'cases': 20418, 'rollingSum': 154609, 'rollingRate': 360.5}, {'age': '05_09', 'cases': 725, 'rollingSum': 6500, 'rollingRate': 183.6}, {'age': '10_14', 'cases': 1414, 'rollingSum': 13225, 'rollingRate': 384.9}, {'age': '15_19', 'cases': 3148, 'rollingSum': 22996, 'rollingRate': 738.0}, {'age': '20_24', 'cases': 3706, 'rollingSum': 26536, 'rollingRate': 764.2}, {'age': '25_29', 'cases': 2723, 'rollingSum': 19936, 'rollingRate': 528.6}, {'age': '30_34', 'cases': 2222, 'rollingSum': 16507, 'rollingRate': 431.6}, {'age': '35_39', 'cases': 1606, 'rollingSum': 12508, 'rollingRate': 334.6}, {'age': '40_44', 'cases': 1393, 'rollingSum': 10519, 'rollingRate': 302.6}, {'age': '45_49', 'cases': 1198, 'rollingSum': 8722, 'rollingRate': 239.7}, {'age': '50_54', 'cases': 1040, 'rollingSum': 7758, 'rollingRate': 200.2}, {'age': '55_59', 'cases': 827, 'rollingSum': 6111, 'rollingRate': 162.4}, {'age': '60+', 'cases': 1662, 'rollingSum': 12087, 'rollingRate': 88.5}, {'age': '60_64', 'cases': 543, 'rollingSum': 4105, 'rollingRate': 128.4}, {'age': '65_69', 'cases': 353, 'rollingSum': 2678, 'rollingRate': 96.2}, {'age': '70_74', 'cases': 290, 'rollingSum': 2024, 'rollingRate': 71.9}, {'age': '75_79', 'cases': 181, 'rollingSum': 1372, 'rollingRate': 68.3}, {'age': '80_84', 'cases': 127, 'rollingSum': 909, 'rollingRate': 62.7}, {'age': '85_89', 'cases': 89, 'rollingSum': 590, 'rollingRate': 66.6}, {'age': '90+', 'cases': 79, 'rollingSum': 409, 'rollingRate': 78.5}, {'age': 'unassigned', 'cases': 29, 'rollingSum': 200, 'rollingRate': None}]"
