date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,hospitalCases,newAdmissions,population,covidOccupiedMVBeds,cumAdmissions,covidOccupiedMVBeds_lag_1,covidOccupiedMVBeds_lag_2,covidOccupiedMVBeds_lag_3,covidOccupiedMVBeds_lag_5,covidOccupiedMVBeds_lag_7,covidOccupiedMVBeds_lag_14,covidOccupiedMVBeds_lag_21,month,day,day_of_week
2021-11-21,31623.0,89.0,8539938.0,125784.0,8723.0,886,56171302,1053.0,694724,1037.0,1040.0,1053.0,1077.0,1128.0,1148.0,1123.0,11,21,6
2021-11-22,42643.0,94.0,8582581.0,125878.0,8847.0,814,56171302,1058.0,695538,1053.0,1037.0,1040.0,1069.0,1103.0,1184.0,1181.0,11,22,0
2021-11-23,40841.0,121.0,8623422.0,125999.0,8613.0,914,56171302,1052.0,696452,1058.0,1053.0,1037.0,1053.0,1077.0,1178.0,1173.0,11,23,1
2021-11-24,39692.0,98.0,8663114.0,126097.0,8330.0,997,56171302,1059.0,697449,1052.0,1058.0,1053.0,1040.0,1069.0,1149.0,1161.0,11,24,2
2021-11-25,36963.0,107.0,8700077.0,126204.0,8357.0,877,56171302,1078.0,698326,1059.0,1052.0,1058.0,1037.0,1053.0,1146.0,1181.0,11,25,3
2021-11-26,33493.0,107.0,8733570.0,126311.0,8207.0,830,56171302,1083.0,699156,1078.0,1059.0,1052.0,1053.0,1040.0,1139.0,1171.0,11,26,4
2021-11-27,28294.0,86.0,8761864.0,126397.0,8021.0,823,56171302,1071.0,699979,1083.0,1078.0,1059.0,1058.0,1037.0,1118.0,1160.0,11,27,5
2021-11-28,33706.0,91.0,8795570.0,126488.0,8097.0,817,56171302,1079.0,700796,1071.0,1083.0,1078.0,1052.0,1053.0,1128.0,1148.0,11,28,6
2021-11-29,47671.0,105.0,8843241.0,126593.0,8311.0,895,56171302,1079.0,701691,1079.0,1071.0,1083.0,1059.0,1058.0,1103.0,1184.0,11,29,0
2021-11-30,47379.0,87.0,8890620.0,126680.0,8410.0,926,56171302,1112.0,702617,1079.0,1079.0,1071.0,1078.0,1052.0,1077.0,1178.0,11,30,1
2021-12-01,46997.0,102.0,8937617.0,126782.0,7890.0,938,56171302,1047.0,703555,1112.0,1079.0,1079.0,1083.0,1059.0,1069.0,1149.0,12,1,2
2021-12-02,42764.0,84.0,8980381.0,126866.0,8056.0,970,56171302,1051.0,704525,1047.0,1112.0,1079.0,1071.0,1078.0,1053.0,1146.0,12,2,3
2021-12-03,38918.0,112.0,9019299.0,126978.0,7956.0,821,56171302,1057.0,705346,1051.0,1047.0,1112.0,1079.0,1083.0,1040.0,1139.0,12,3,4
2021-12-04,33176.0,119.0,9052475.0,127097.0,7854.0,843,56171302,1041.0,706189,1057.0,1051.0,1047.0,1079.0,1071.0,1037.0,1118.0,12,4,5
2021-12-05,34823.0,89.0,9087298.0,127186.0,7991.0,958,56171302,1033.0,707147,1041.0,1057.0,1051.0,1112.0,1079.0,1053.0,1128.0,12,5,6
2021-12-06,50712.0,110.0,9138010.0,127296.0,8100.0,976,56171302,1062.0,708123,1033.0,1041.0,1057.0,1047.0,1079.0,1058.0,1103.0,12,6,0
2021-12-07,47779.0,93.0,9185789.0,127389.0,8131.0,1087,56171302,1042.0,709210,1062.0,1033.0,1041.0,1051.0,1112.0,1052.0,1077.0,12,7,1
2021-12-08,49629.0,98.0,9235418.0,127487.0,8177.0,987,56171302,1029.0,710197,1042.0,1062.0,1033.0,1057.0,1047.0,1059.0,1069.0,12,8,2
2021-12-09,48490.0,103.0,9283908.0,127590.0,8240.0,1046,56171302,1052.0,711243,1029.0,1042.0,1062.0,1041.0,1051.0,1078.0,1053.0,12,9,3
2021-12-10,44655.0,94.0,9328563.0,127684.0,8143.0,924,56171302,1050.0,712167,1052.0,1029.0,1042.0,1033.0,1057.0,1083.0,1040.0,12,10,4
2021-12-11,41673.0,78.0,9370236.0,127762.0,8187.0,896,56171302,1042.0,713063,1050.0,1052.0,1029.0,1062.0,1041.0,1071.0,1037.0,12,11,5
2021-12-12,46084.0,106.0,9416320.0,127868.0,8318.0,996,56171302,1043.0,714059,1042.0,1050.0,1052.0,1042.0,1033.0,1079.0,1053.0,12,12,6
2021-12-13,75934.0,90.0,9492254.0,127958.0,8466.0,1041,56171302,1048.0,715100,1043.0,1042.0,1050.0,1029.0,1062.0,1079.0,1058.0,12,13,0
2021-12-14,90123.0,109.0,9582377.0,128067.0,8574.0,1059,56171302,1063.0,716159,1048.0,1043.0,1042.0,1052.0,1042.0,1112.0,1052.0,12,14,1
2021-12-15,98955.0,95.0,9681332.0,128162.0,8457.0,1030,56171302,1046.0,717189,1063.0,1048.0,1043.0,1050.0,1029.0,1047.0,1059.0,12,15,2
2021-12-16,93068.0,91.0,9774400.0,128253.0,8482.0,1001,56171302,1038.0,718190,1046.0,1063.0,1048.0,1042.0,1052.0,1051.0,1078.0,12,16,3
2021-12-17,84223.0,114.0,9858623.0,128367.0,8316.0,938,56171302,1040.0,719128,1038.0,1046.0,1063.0,1043.0,1050.0,1057.0,1083.0,12,17,4
2021-12-18,78339.0,92.0,9936962.0,128459.0,8253.0,934,56171302,1002.0,720062,1040.0,1038.0,1046.0,1048.0,1042.0,1041.0,1071.0,12,18,5
2021-12-19,77935.0,92.0,10014897.0,128551.0,8406.0,1198,56171302,1001.0,721260,1002.0,1040.0,1038.0,1063.0,1043.0,1033.0,1079.0,12,19,6
