,areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
7346,E40000005,South East,nhsRegion,2022-06-10,6.0,100310,533.0,70
7347,E40000005,South East,nhsRegion,2022-06-09,5.0,100240,463.0,98
7348,E40000005,South East,nhsRegion,2022-06-08,7.0,100142,492.0,88
7349,E40000005,South East,nhsRegion,2022-06-07,7.0,100054,502.0,106
7350,E40000005,South East,nhsRegion,2022-06-06,10.0,99948,478.0,91
7351,E40000005,South East,nhsRegion,2022-06-05,10.0,99857,464.0,104
7352,E40000005,South East,nhsRegion,2022-06-04,10.0,99753,434.0,70
7353,E40000005,South East,nhsRegion,2022-06-03,10.0,99683,430.0,72
7354,E40000005,South East,nhsRegion,2022-06-02,8.0,99611,413.0,63
7355,E40000005,South East,nhsRegion,2022-06-01,9.0,99548,417.0,73
7356,E40000005,South East,nhsRegion,2022-05-31,7.0,99475,431.0,73
7357,E40000005,South East,nhsRegion,2022-05-30,6.0,99402,444.0,64
7358,E40000005,South East,nhsRegion,2022-05-29,8.0,99338,422.0,53
7359,E40000005,South East,nhsRegion,2022-05-28,5.0,99285,422.0,57
7360,E40000005,South East,nhsRegion,2022-05-27,8.0,99228,449.0,74
7361,E40000005,South East,nhsRegion,2022-05-26,7.0,99154,473.0,63
7362,E40000005,South East,nhsRegion,2022-05-25,11.0,99091,525.0,51
7363,E40000005,South East,nhsRegion,2022-05-24,10.0,99040,538.0,65
7364,E40000005,South East,nhsRegion,2022-05-23,13.0,98975,568.0,65
7365,E40000005,South East,nhsRegion,2022-05-22,10.0,98910,570.0,78
7366,E40000005,South East,nhsRegion,2022-05-21,10.0,98832,593.0,54
7367,E40000005,South East,nhsRegion,2022-05-20,11.0,98778,608.0,55
7368,E40000005,South East,nhsRegion,2022-05-19,10.0,98723,637.0,77
7369,E40000005,South East,nhsRegion,2022-05-18,15.0,98646,662.0,96
7370,E40000005,South East,nhsRegion,2022-05-17,14.0,98550,665.0,78
7371,E40000005,South East,nhsRegion,2022-05-16,14.0,98472,706.0,95
7372,E40000005,South East,nhsRegion,2022-05-15,15.0,98377,702.0,67
7373,E40000005,South East,nhsRegion,2022-05-14,13.0,98310,697.0,90
7374,E40000005,South East,nhsRegion,2022-05-13,15.0,98220,721.0,74
7375,E40000005,South East,nhsRegion,2022-05-12,14.0,98146,750.0,101
7376,E40000005,South East,nhsRegion,2022-05-11,17.0,98045,815.0,109
7377,E40000005,South East,nhsRegion,2022-05-10,20.0,97936,873.0,121
7378,E40000005,South East,nhsRegion,2022-05-09,21.0,97815,901.0,99
7379,E40000005,South East,nhsRegion,2022-05-08,18.0,97716,921.0,97
7380,E40000005,South East,nhsRegion,2022-05-07,20.0,97619,920.0,79
7381,E40000005,South East,nhsRegion,2022-05-06,20.0,97540,966.0,107
7382,E40000005,South East,nhsRegion,2022-05-05,26.0,97433,1001.0,121
7383,E40000005,South East,nhsRegion,2022-05-04,23.0,97312,1042.0,116
7384,E40000005,South East,nhsRegion,2022-05-03,22.0,97196,1104.0,126
7385,E40000005,South East,nhsRegion,2022-05-02,24.0,97070,1110.0,148
7386,E40000005,South East,nhsRegion,2022-05-01,24.0,96922,1098.0,145
7387,E40000005,South East,nhsRegion,2022-04-30,26.0,96777,1095.0,99
7388,E40000005,South East,nhsRegion,2022-04-29,25.0,96678,1147.0,122
7389,E40000005,South East,nhsRegion,2022-04-28,24.0,96556,1206.0,123
7390,E40000005,South East,nhsRegion,2022-04-27,24.0,96433,1337.0,148
7391,E40000005,South East,nhsRegion,2022-04-26,25.0,96285,1290.0,167
7392,E40000005,South East,nhsRegion,2022-04-25,29.0,96118,1425.0,154
7393,E40000005,South East,nhsRegion,2022-04-24,33.0,95964,1445.0,148
7394,E40000005,South East,nhsRegion,2022-04-23,31.0,95816,1453.0,128
7395,E40000005,South East,nhsRegion,2022-04-22,33.0,95688,1558.0,152
7396,E40000005,South East,nhsRegion,2022-04-21,34.0,95536,1652.0,181
7397,E40000005,South East,nhsRegion,2022-04-20,33.0,95355,1782.0,191
7398,E40000005,South East,nhsRegion,2022-04-19,36.0,95164,1940.0,199
7399,E40000005,South East,nhsRegion,2022-04-18,38.0,94965,1880.0,234
7400,E40000005,South East,nhsRegion,2022-04-17,43.0,94731,1929.0,210
7401,E40000005,South East,nhsRegion,2022-04-16,36.0,94521,1871.0,174
7402,E40000005,South East,nhsRegion,2022-04-15,37.0,94347,2000.0,172
7403,E40000005,South East,nhsRegion,2022-04-14,38.0,94175,2096.0,255
7404,E40000005,South East,nhsRegion,2022-04-13,37.0,93920,2158.0,287
7405,E40000005,South East,nhsRegion,2022-04-12,39.0,93633,2294.0,283
7406,E40000005,South East,nhsRegion,2022-04-11,39.0,93350,2411.0,277
7407,E40000005,South East,nhsRegion,2022-04-10,38.0,93073,2301.0,290
7408,E40000005,South East,nhsRegion,2022-04-09,33.0,92783,2322.0,286
7409,E40000005,South East,nhsRegion,2022-04-08,35.0,92497,2423.0,271
7410,E40000005,South East,nhsRegion,2022-04-07,35.0,92226,2443.0,320
7411,E40000005,South East,nhsRegion,2022-04-06,34.0,91906,2438.0,381
7412,E40000005,South East,nhsRegion,2022-04-05,33.0,91525,2445.0,372
7413,E40000005,South East,nhsRegion,2022-04-04,29.0,91153,2401.0,351
7414,E40000005,South East,nhsRegion,2022-04-03,34.0,90802,2286.0,401
7415,E40000005,South East,nhsRegion,2022-04-02,35.0,90401,2198.0,322
7416,E40000005,South East,nhsRegion,2022-04-01,32.0,90079,2259.0,281
7417,E40000005,South East,nhsRegion,2022-03-31,28.0,89798,2074.0,327
7418,E40000005,South East,nhsRegion,2022-03-30,32.0,89471,2174.0,372
7419,E40000005,South East,nhsRegion,2022-03-29,30.0,89099,2199.0,334
7420,E40000005,South East,nhsRegion,2022-03-28,32.0,88765,2197.0,349
7421,E40000005,South East,nhsRegion,2022-03-27,31.0,88416,2087.0,319
7422,E40000005,South East,nhsRegion,2022-03-26,27.0,88097,1879.0,338
7423,E40000005,South East,nhsRegion,2022-03-25,30.0,87759,2004.0,341
7424,E40000005,South East,nhsRegion,2022-03-24,28.0,87418,1982.0,327
7425,E40000005,South East,nhsRegion,2022-03-23,26.0,87091,1962.0,321
7426,E40000005,South East,nhsRegion,2022-03-22,27.0,86770,1958.0,344
7427,E40000005,South East,nhsRegion,2022-03-21,24.0,86426,1956.0,349
7428,E40000005,South East,nhsRegion,2022-03-20,23.0,86077,1891.0,307
7429,E40000005,South East,nhsRegion,2022-03-19,21.0,85770,1848.0,294
7430,E40000005,South East,nhsRegion,2022-03-18,26.0,85476,1869.0,245
7431,E40000005,South East,nhsRegion,2022-03-17,24.0,85231,1792.0,304
7432,E40000005,South East,nhsRegion,2022-03-16,24.0,84927,1694.0,332
7433,E40000005,South East,nhsRegion,2022-03-15,20.0,84595,1664.0,331
7434,E40000005,South East,nhsRegion,2022-03-14,23.0,84264,1630.0,299
7435,E40000005,South East,nhsRegion,2022-03-13,20.0,83965,1459.0,291
7436,E40000005,South East,nhsRegion,2022-03-12,21.0,83674,1455.0,217
7437,E40000005,South East,nhsRegion,2022-03-11,20.0,83457,1345.0,237
7438,E40000005,South East,nhsRegion,2022-03-10,23.0,83220,1341.0,253
7439,E40000005,South East,nhsRegion,2022-03-09,22.0,82967,1284.0,262
7440,E40000005,South East,nhsRegion,2022-03-08,22.0,82705,1277.0,270
7441,E40000005,South East,nhsRegion,2022-03-07,23.0,82435,1229.0,205
7442,E40000005,South East,nhsRegion,2022-03-06,22.0,82230,1170.0,242
7443,E40000005,South East,nhsRegion,2022-03-05,19.0,81988,1152.0,172
7444,E40000005,South East,nhsRegion,2022-03-04,19.0,81816,1140.0,199
7445,E40000005,South East,nhsRegion,2022-03-03,25.0,81617,1134.0,227
7446,E40000005,South East,nhsRegion,2022-03-02,25.0,81390,1115.0,220
7447,E40000005,South East,nhsRegion,2022-03-01,23.0,81170,1162.0,187
7448,E40000005,South East,nhsRegion,2022-02-28,23.0,80983,1159.0,178
7449,E40000005,South East,nhsRegion,2022-02-27,23.0,80805,1145.0,177
7450,E40000005,South East,nhsRegion,2022-02-26,17.0,80628,1100.0,149
7451,E40000005,South East,nhsRegion,2022-02-25,21.0,80479,1157.0,158
7452,E40000005,South East,nhsRegion,2022-02-24,22.0,80321,1174.0,158
7453,E40000005,South East,nhsRegion,2022-02-23,24.0,80163,1188.0,170
7454,E40000005,South East,nhsRegion,2022-02-22,21.0,79993,1141.0,162
7455,E40000005,South East,nhsRegion,2022-02-21,24.0,79831,1268.0,170
7456,E40000005,South East,nhsRegion,2022-02-20,24.0,79661,1251.0,185
7457,E40000005,South East,nhsRegion,2022-02-19,25.0,79476,1249.0,136
7458,E40000005,South East,nhsRegion,2022-02-18,30.0,79340,1299.0,112
7459,E40000005,South East,nhsRegion,2022-02-17,30.0,79228,1333.0,164
7460,E40000005,South East,nhsRegion,2022-02-16,30.0,79064,1348.0,186
7461,E40000005,South East,nhsRegion,2022-02-15,27.0,78878,1397.0,212
7462,E40000005,South East,nhsRegion,2022-02-14,27.0,78666,1394.0,201
7463,E40000005,South East,nhsRegion,2022-02-13,26.0,78465,1374.0,194
7464,E40000005,South East,nhsRegion,2022-02-12,30.0,78271,1330.0,174
7465,E40000005,South East,nhsRegion,2022-02-11,31.0,78097,1363.0,143
7466,E40000005,South East,nhsRegion,2022-02-10,30.0,77954,1399.0,177
7467,E40000005,South East,nhsRegion,2022-02-09,34.0,77777,1447.0,189
7468,E40000005,South East,nhsRegion,2022-02-08,37.0,77588,1492.0,199
7469,E40000005,South East,nhsRegion,2022-02-07,36.0,77389,1520.0,178
7470,E40000005,South East,nhsRegion,2022-02-06,29.0,77211,1466.0,234
7471,E40000005,South East,nhsRegion,2022-02-05,33.0,76977,1471.0,148
7472,E40000005,South East,nhsRegion,2022-02-04,37.0,76829,1503.0,173
7473,E40000005,South East,nhsRegion,2022-02-03,36.0,76656,1553.0,216
7474,E40000005,South East,nhsRegion,2022-02-02,35.0,76440,1558.0,199
7475,E40000005,South East,nhsRegion,2022-02-01,34.0,76241,1534.0,220
7476,E40000005,South East,nhsRegion,2022-01-31,32.0,76021,1585.0,226
7477,E40000005,South East,nhsRegion,2022-01-30,31.0,75795,1506.0,171
7478,E40000005,South East,nhsRegion,2022-01-29,36.0,75624,1424.0,214
7479,E40000005,South East,nhsRegion,2022-01-28,35.0,75410,1482.0,211
7480,E40000005,South East,nhsRegion,2022-01-27,40.0,75199,1456.0,229
7481,E40000005,South East,nhsRegion,2022-01-26,37.0,74970,1441.0,240
7482,E40000005,South East,nhsRegion,2022-01-25,37.0,74730,1456.0,245
7483,E40000005,South East,nhsRegion,2022-01-24,37.0,74485,1503.0,204
7484,E40000005,South East,nhsRegion,2022-01-23,39.0,74281,1488.0,203
7485,E40000005,South East,nhsRegion,2022-01-22,48.0,74078,1459.0,151
7486,E40000005,South East,nhsRegion,2022-01-21,53.0,73927,1500.0,175
7487,E40000005,South East,nhsRegion,2022-01-20,55.0,73752,1475.0,214
7488,E40000005,South East,nhsRegion,2022-01-19,57.0,73538,1519.0,208
7489,E40000005,South East,nhsRegion,2022-01-18,62.0,73330,1566.0,213
7490,E40000005,South East,nhsRegion,2022-01-17,69.0,73117,1573.0,181
7491,E40000005,South East,nhsRegion,2022-01-16,65.0,72936,1545.0,173
7492,E40000005,South East,nhsRegion,2022-01-15,67.0,72763,1541.0,180
7493,E40000005,South East,nhsRegion,2022-01-14,68.0,72583,1565.0,179
7494,E40000005,South East,nhsRegion,2022-01-13,70.0,72404,1623.0,201
7495,E40000005,South East,nhsRegion,2022-01-12,70.0,72203,1616.0,211
7496,E40000005,South East,nhsRegion,2022-01-11,75.0,71992,1649.0,256
7497,E40000005,South East,nhsRegion,2022-01-10,73.0,71736,1672.0,224
7498,E40000005,South East,nhsRegion,2022-01-09,78.0,71512,1582.0,229
7499,E40000005,South East,nhsRegion,2022-01-08,68.0,71283,1593.0,194
7500,E40000005,South East,nhsRegion,2022-01-07,73.0,71089,1606.0,201
7501,E40000005,South East,nhsRegion,2022-01-06,73.0,70888,1566.0,194
7502,E40000005,South East,nhsRegion,2022-01-05,80.0,70694,1567.0,246
7503,E40000005,South East,nhsRegion,2022-01-04,84.0,70448,1471.0,217
7504,E40000005,South East,nhsRegion,2022-01-03,85.0,70231,1463.0,255
7505,E40000005,South East,nhsRegion,2022-01-02,93.0,69976,1362.0,168
7506,E40000005,South East,nhsRegion,2022-01-01,94.0,69808,1311.0,232
7507,E40000005,South East,nhsRegion,2021-12-31,95.0,69576,1269.0,190
7508,E40000005,South East,nhsRegion,2021-12-30,95.0,69386,1238.0,231
7509,E40000005,South East,nhsRegion,2021-12-29,104.0,69155,1176.0,250
7510,E40000005,South East,nhsRegion,2021-12-28,99.0,68905,1042.0,227
7511,E40000005,South East,nhsRegion,2021-12-27,93.0,68678,926.0,216
7512,E40000005,South East,nhsRegion,2021-12-26,99.0,68462,803.0,164
7513,E40000005,South East,nhsRegion,2021-12-25,108.0,68298,794.0,150
7514,E40000005,South East,nhsRegion,2021-12-24,100.0,68148,819.0,105
7515,E40000005,South East,nhsRegion,2021-12-23,99.0,68043,822.0,121
7516,E40000005,South East,nhsRegion,2021-12-22,93.0,67922,830.0,145
7517,E40000005,South East,nhsRegion,2021-12-21,93.0,67777,857.0,122
7518,E40000005,South East,nhsRegion,2021-12-20,91.0,67655,828.0,117
7519,E40000005,South East,nhsRegion,2021-12-19,92.0,67538,818.0,123
7520,E40000005,South East,nhsRegion,2021-12-18,91.0,67415,800.0,93
7521,E40000005,South East,nhsRegion,2021-12-17,92.0,67322,806.0,85
7522,E40000005,South East,nhsRegion,2021-12-16,87.0,67237,828.0,109
7523,E40000005,South East,nhsRegion,2021-12-15,83.0,67128,835.0,113
7524,E40000005,South East,nhsRegion,2021-12-14,86.0,67015,880.0,101
7525,E40000005,South East,nhsRegion,2021-12-13,93.0,66914,889.0,118
7526,E40000005,South East,nhsRegion,2021-12-12,92.0,66796,880.0,136
7527,E40000005,South East,nhsRegion,2021-12-11,94.0,66660,859.0,87
7528,E40000005,South East,nhsRegion,2021-12-10,95.0,66573,863.0,120
7529,E40000005,South East,nhsRegion,2021-12-09,94.0,66453,877.0,137
7530,E40000005,South East,nhsRegion,2021-12-08,97.0,66316,852.0,110
7531,E40000005,South East,nhsRegion,2021-12-07,95.0,66206,847.0,123
7532,E40000005,South East,nhsRegion,2021-12-06,99.0,66083,877.0,120
7533,E40000005,South East,nhsRegion,2021-12-05,92.0,65963,850.0,126
7534,E40000005,South East,nhsRegion,2021-12-04,93.0,65837,834.0,90
7535,E40000005,South East,nhsRegion,2021-12-03,90.0,65747,815.0,100
7536,E40000005,South East,nhsRegion,2021-12-02,88.0,65647,801.0,147
7537,E40000005,South East,nhsRegion,2021-12-01,88.0,65500,770.0,118
7538,E40000005,South East,nhsRegion,2021-11-30,88.0,65382,764.0,123
7539,E40000005,South East,nhsRegion,2021-11-29,87.0,65259,782.0,117
7540,E40000005,South East,nhsRegion,2021-11-28,88.0,65142,752.0,103
7541,E40000005,South East,nhsRegion,2021-11-27,88.0,65039,743.0,78
7542,E40000005,South East,nhsRegion,2021-11-26,87.0,64961,723.0,97
7543,E40000005,South East,nhsRegion,2021-11-25,85.0,64864,751.0,94
7544,E40000005,South East,nhsRegion,2021-11-24,91.0,64770,761.0,115
7545,E40000005,South East,nhsRegion,2021-11-23,88.0,64655,775.0,99
7546,E40000005,South East,nhsRegion,2021-11-22,89.0,64556,775.0,98
7547,E40000005,South East,nhsRegion,2021-11-21,82.0,64458,763.0,104
7548,E40000005,South East,nhsRegion,2021-11-20,84.0,64354,739.0,78
7549,E40000005,South East,nhsRegion,2021-11-19,82.0,64276,777.0,99
7550,E40000005,South East,nhsRegion,2021-11-18,81.0,64177,792.0,103
7551,E40000005,South East,nhsRegion,2021-11-17,79.0,64074,783.0,94
7552,E40000005,South East,nhsRegion,2021-11-16,79.0,63980,819.0,106
7553,E40000005,South East,nhsRegion,2021-11-15,83.0,63874,865.0,87
7554,E40000005,South East,nhsRegion,2021-11-14,88.0,63787,855.0,114
7555,E40000005,South East,nhsRegion,2021-11-13,90.0,63673,838.0,82
7556,E40000005,South East,nhsRegion,2021-11-12,89.0,63591,845.0,116
7557,E40000005,South East,nhsRegion,2021-11-11,92.0,63475,842.0,123
7558,E40000005,South East,nhsRegion,2021-11-10,94.0,63352,851.0,108
7559,E40000005,South East,nhsRegion,2021-11-09,97.0,63244,855.0,109
7560,E40000005,South East,nhsRegion,2021-11-08,89.0,63135,857.0,115
7561,E40000005,South East,nhsRegion,2021-11-07,89.0,63020,836.0,99
7562,E40000005,South East,nhsRegion,2021-11-06,88.0,62921,835.0,92
7563,E40000005,South East,nhsRegion,2021-11-05,90.0,62829,847.0,83
7564,E40000005,South East,nhsRegion,2021-11-04,85.0,62746,872.0,95
7565,E40000005,South East,nhsRegion,2021-11-03,78.0,62651,842.0,117
7566,E40000005,South East,nhsRegion,2021-11-02,71.0,62534,841.0,137
7567,E40000005,South East,nhsRegion,2021-11-01,70.0,62397,832.0,98
7568,E40000005,South East,nhsRegion,2021-10-31,68.0,62299,822.0,108
7569,E40000005,South East,nhsRegion,2021-10-30,69.0,62191,834.0,91
7570,E40000005,South East,nhsRegion,2021-10-29,70.0,62100,800.0,92
7571,E40000005,South East,nhsRegion,2021-10-28,66.0,62008,800.0,116
7572,E40000005,South East,nhsRegion,2021-10-27,69.0,61892,785.0,124
7573,E40000005,South East,nhsRegion,2021-10-26,72.0,61768,792.0,94
7574,E40000005,South East,nhsRegion,2021-10-25,72.0,61674,761.0,116
7575,E40000005,South East,nhsRegion,2021-10-24,68.0,61558,717.0,119
7576,E40000005,South East,nhsRegion,2021-10-23,68.0,61439,678.0,87
7577,E40000005,South East,nhsRegion,2021-10-22,72.0,61352,669.0,82
7578,E40000005,South East,nhsRegion,2021-10-21,68.0,61270,675.0,83
7579,E40000005,South East,nhsRegion,2021-10-20,68.0,61187,652.0,100
7580,E40000005,South East,nhsRegion,2021-10-19,67.0,61087,611.0,123
7581,E40000005,South East,nhsRegion,2021-10-18,62.0,60964,578.0,102
7582,E40000005,South East,nhsRegion,2021-10-17,63.0,60862,542.0,98
7583,E40000005,South East,nhsRegion,2021-10-16,61.0,60764,487.0,81
7584,E40000005,South East,nhsRegion,2021-10-15,59.0,60683,497.0,89
7585,E40000005,South East,nhsRegion,2021-10-14,51.0,60594,477.0,75
7586,E40000005,South East,nhsRegion,2021-10-13,51.0,60519,468.0,81
7587,E40000005,South East,nhsRegion,2021-10-12,53.0,60438,462.0,94
7588,E40000005,South East,nhsRegion,2021-10-11,39.0,60344,414.0,77
7589,E40000005,South East,nhsRegion,2021-10-10,48.0,60267,430.0,74
7590,E40000005,South East,nhsRegion,2021-10-09,46.0,60193,421.0,50
7591,E40000005,South East,nhsRegion,2021-10-08,46.0,60143,430.0,44
7592,E40000005,South East,nhsRegion,2021-10-07,44.0,60099,427.0,56
7593,E40000005,South East,nhsRegion,2021-10-06,48.0,60043,431.0,77
7594,E40000005,South East,nhsRegion,2021-10-05,45.0,59966,440.0,52
7595,E40000005,South East,nhsRegion,2021-10-04,41.0,59914,444.0,63
7596,E40000005,South East,nhsRegion,2021-10-03,43.0,59851,426.0,57
7597,E40000005,South East,nhsRegion,2021-10-02,41.0,59794,402.0,47
7598,E40000005,South East,nhsRegion,2021-10-01,44.0,59747,415.0,44
7599,E40000005,South East,nhsRegion,2021-09-30,47.0,59703,437.0,43
7600,E40000005,South East,nhsRegion,2021-09-29,52.0,59660,435.0,55
7601,E40000005,South East,nhsRegion,2021-09-28,50.0,59605,447.0,70
7602,E40000005,South East,nhsRegion,2021-09-27,43.0,59535,405.0,55
7603,E40000005,South East,nhsRegion,2021-09-26,41.0,59480,404.0,64
7604,E40000005,South East,nhsRegion,2021-09-25,50.0,59416,430.0,33
7605,E40000005,South East,nhsRegion,2021-09-24,47.0,59383,432.0,33
7606,E40000005,South East,nhsRegion,2021-09-23,50.0,59350,437.0,57
7607,E40000005,South East,nhsRegion,2021-09-22,51.0,59293,432.0,65
7608,E40000005,South East,nhsRegion,2021-09-21,50.0,59228,456.0,64
7609,E40000005,South East,nhsRegion,2021-09-20,47.0,59164,434.0,49
7610,E40000005,South East,nhsRegion,2021-09-19,53.0,59115,479.0,40
7611,E40000005,South East,nhsRegion,2021-09-18,54.0,59075,478.0,52
7612,E40000005,South East,nhsRegion,2021-09-17,56.0,59023,523.0,40
7613,E40000005,South East,nhsRegion,2021-09-16,55.0,58983,563.0,63
7614,E40000005,South East,nhsRegion,2021-09-15,59.0,58920,571.0,83
7615,E40000005,South East,nhsRegion,2021-09-14,57.0,58837,602.0,74
7616,E40000005,South East,nhsRegion,2021-09-13,58.0,58763,608.0,77
7617,E40000005,South East,nhsRegion,2021-09-12,59.0,58686,601.0,70
7618,E40000005,South East,nhsRegion,2021-09-11,57.0,58616,587.0,66
7619,E40000005,South East,nhsRegion,2021-09-10,65.0,58550,598.0,65
7620,E40000005,South East,nhsRegion,2021-09-09,71.0,58485,655.0,82
7621,E40000005,South East,nhsRegion,2021-09-08,74.0,58403,647.0,91
7622,E40000005,South East,nhsRegion,2021-09-07,85.0,58312,697.0,108
7623,E40000005,South East,nhsRegion,2021-09-06,87.0,58204,704.0,90
7624,E40000005,South East,nhsRegion,2021-09-05,89.0,58114,675.0,76
7625,E40000005,South East,nhsRegion,2021-09-04,87.0,58038,673.0,74
7626,E40000005,South East,nhsRegion,2021-09-03,86.0,57964,691.0,53
7627,E40000005,South East,nhsRegion,2021-09-02,86.0,57911,657.0,105
7628,E40000005,South East,nhsRegion,2021-09-01,87.0,57806,652.0,119
7629,E40000005,South East,nhsRegion,2021-08-31,84.0,57687,625.0,98
7630,E40000005,South East,nhsRegion,2021-08-30,85.0,57589,612.0,91
7631,E40000005,South East,nhsRegion,2021-08-29,78.0,57498,567.0,84
7632,E40000005,South East,nhsRegion,2021-08-28,72.0,57414,545.0,74
7633,E40000005,South East,nhsRegion,2021-08-27,80.0,57340,596.0,81
7634,E40000005,South East,nhsRegion,2021-08-26,83.0,57259,592.0,87
7635,E40000005,South East,nhsRegion,2021-08-25,81.0,57172,603.0,86
7636,E40000005,South East,nhsRegion,2021-08-24,70.0,57086,547.0,86
7637,E40000005,South East,nhsRegion,2021-08-23,73.0,57000,590.0,93
7638,E40000005,South East,nhsRegion,2021-08-22,73.0,56907,562.0,83
7639,E40000005,South East,nhsRegion,2021-08-21,74.0,56824,529.0,95
7640,E40000005,South East,nhsRegion,2021-08-20,81.0,56729,537.0,71
